2020년_ [기숙사 수용 현황 (대학)],,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,
기준연도,학교종류,설립구분,지역,상태,학교,재학생수(A),총 실수,수용가능인원(B),실제 수용 인원,,,"기숙사수용률
(C=B/Ax100)",기숙사 지원자 수(D),,,"입사 경쟁률
(E=D/B)","의무식
여부",구분,건물명,준공연도,1인실,,2인실,,3인실,,4인실 이상,
,,,,,,,,,학위과정,,비학위과정,,,,,,,,,,실수,기숙사비,실수,기숙사비,실수,기숙사비,실수,기숙사비
,,,,,,,,,내국인,외국인,외국인,,동일지역,타지역,합계,,,,,,,,,,,,,
2020,대학교,사립,충남,기존,한국기술교육대학교,"4,157",177,"2,916",0,0,0,70.1,57,386,443,1.1,X,직영(구내),해울관,1992,0,0,177,128.6,0,0,0,0
2020,대학교,사립,충남,기존,한국기술교육대학교,"4,157",97,"2,916",0,0,0,70.1,24,296,320,1.1,X,직영(구내),한울관,2000,0,0,97,155.4,0,0,0,0
2020,대학교,사립,충남,기존,한국기술교육대학교,"4,157",191,"2,916",0,0,0,70.1,0,0,0,1.1,X,직영(구내),한빛관,2006,2,427.5,181,213.8,8,213.8,0,0
2020,대학교,사립,충남,기존,한국기술교육대학교,"4,157",52,"2,916",0,0,0,70.1,16,120,136,1.1,X,직영(구내),다솔관,1999,0,0,52,179.5,0,0,0,0
2020,대학교,사립,충남,기존,한국기술교육대학교,"4,157",103,"2,916",0,0,0,70.1,46,274,320,1.1,X,민자(BTL),예솔관,2012,0,0,101,182.1,2,182.1,0,0
2020,대학교,사립,충남,기존,한국기술교육대학교,"4,157",136,"2,916",0,0,0,70.1,46,336,382,1.1,X,직영(구내),은솔관,2014,0,0,136,179.5,0,0,0,0
2020,대학교,사립,충남,기존,한국기술교육대학교,"4,157",126,"2,916",0,0,0,70.1,20,207,227,1.1,X,직영(구내),IH,2008,0,0,126,238.4,0,0,0,0
2020,대학교,사립,충남,기존,한국기술교육대학교,"4,157",178,"2,916",0,0,0,70.1,35,385,420,1.1,X,직영(구내),예지관,1993,0,0,178,128.6,0,0,0,0
2020,대학교,사립,충남,기존,한국기술교육대학교,"4,157",140,"2,916",0,0,0,70.1,44,287,331,1.1,X,직영(구내),함지관,1996,0,0,140,144.6,0,0,0,0
2020,방송통신대학,국립,서울,기존,한국방송통신대학교,"103,919",0,0,0,0,0,0,0,0,0,0,,,,,0,0,0,0,0,0,0,0
2020,대학교,사립,서울,기존,한국성서대학교,"1,094",42,168,115,20,0,15.4,0,152,152,0.9,X,직영(구내),일립관,1985,0,0,0,0,0,0,42,136.4
2020,각종학교(대학),특별법국립,서울,기존,한국예술종합학교,"2,650",123,349,0,0,0,13.2,0,0,0,0,O,직영(구내),천장관,2003,0,0,0,0,0,0,0,0
2020,대학교,사립,서울,기존,한국외국어대학교,"18,935",320,"3,709",453,154,0,19.6,428,935,"1,363",1.8,X,직영(구내),국제학사,2008,0,0,304,326.8,16,262.2,0,0
2020,대학교,사립,서울,기존,한국외국어대학교,"18,935",339,"3,709",589,9,0,19.6,29,"1,018","1,047",1.8,X,민자(BTO),제2기숙사A동,2011,0,0,339,362.3,0,0,0,0
2020,대학교,사립,서울,기존,한국외국어대학교,"18,935",18,"3,709",0,0,20,19.6,0,20,20,1.8,X,임차,International House A,2013,0,0,18,394.9,0,0,0,0
2020,대학교,사립,서울,기존,한국외국어대학교,"18,935",34,"3,709",0,0,46,19.6,0,46,46,1.8,X,임차,International House B,2009,0,0,34,394.9,0,0,0,0
2020,대학교,사립,서울,기존,한국외국어대학교,"18,935",15,"3,709",0,0,17,19.6,0,17,17,1.8,X,임차,International House C,2016,7,502.6,3,412.8,5,405.1,0,0
2020,대학교,사립,서울,기존,한국외국어대학교,"18,935",2,"3,709",0,6,0,19.6,0,4,4,1.8,X,직영(구외),경희연립(국제입학관리팀),1978,0,0,0,0,2,41.8,0,0
2020,대학교,사립,서울,기존,한국외국어대학교,"18,935",2,"3,709",6,0,0,19.6,0,15,15,1.8,X,직영(구외),경희연립(의향재),1978,0,0,0,0,2,0,0,0
2020,대학교,사립,서울,기존,한국외국어대학교,"18,935",195,"3,709",249,39,20,19.6,54,"1,097","1,151",1.8,X,민자(BTO),글로벌홀,2019,2,542.3,193,542.3,0,0,0,0
2020,대학교,사립,서울,기존,한국외국어대학교,"18,935",11,"3,709",0,0,0,19.6,0,0,0,1.8,X,임차,International House D,2017,11,692.3,0,0,0,0,0,0
2020,대학교,사립,서울,기존,한국외국어대학교,"18,935",135,"3,709",20,0,23,19.6,0,43,43,1.8,X,직영(구내),국제사회교육원 생활관,1999,0,0,135,305.9,0,0,0,0
2020,대학교,사립,서울,기존,한국외국어대학교,"18,935",326,"3,709",563,36,0,19.6,36,"1,125","1,161",1.8,X,민자(BTO),제2기숙사C동,2011,0,0,326,362.3,0,0,0,0
2020,대학교,사립,서울,기존,한국외국어대학교,"18,935",200,"3,709",348,0,0,19.6,23,690,713,1.8,X,민자(BTO),제2기숙사B동,2011,0,0,200,362.3,0,0,0,0
2020,대학교,사립,서울,기존,한국외국어대학교,"18,935",116,"3,709",277,0,0,19.6,12,405,417,1.8,X,직영(구내),제1기숙사E동,1989,0,0,81,270.9,0,0,35,174.8
2020,대학교,사립,서울,기존,한국외국어대학교,"18,935",72,"3,709",185,5,0,19.6,13,585,598,1.8,X,직영(구내),제1기숙사D동,1985,0,0,40,270.9,0,0,32,174.8
2020,대학교,특별법국립,충남,기존,한국전통문화대학교,550,228,549,276,0,0,99.8,0,276,276,0.5,O,직영(구내),호고재,1999,45,120,0,0,0,0,0,0
2020,대학교,특별법국립,충남,기존,한국전통문화대학교,550,0,549,0,0,0,99.8,0,0,0,0.5,O,직영(구내),시습재,1999,36,120,0,0,0,0,0,0
2020,대학교,특별법국립,충남,기존,한국전통문화대학교,550,0,549,0,0,0,99.8,0,0,0,0.5,O,직영(구내),문소재,1999,53,120,0,0,0,0,0,0
2020,대학교,특별법국립,충남,기존,한국전통문화대학교,550,0,549,0,0,0,99.8,0,0,0,0.5,O,직영(구내),이첨재,1999,44,120,0,0,0,0,0,0
2020,대학교,특별법국립,충남,기존,한국전통문화대학교,550,0,549,0,0,0,99.8,0,0,0,0.5,O,직영(구내),호연재,2006,18,120,0,0,0,0,0,0
2020,대학교,특별법국립,충남,기존,한국전통문화대학교,550,0,549,0,0,0,99.8,0,0,0,0.5,O,직영(구내),신축동,2009,32,120,0,0,0,0,0,0
2020,대학교,국립,서울,기존,한국체육대학교,"2,791",490,960,940,0,0,34.4,613,240,853,0.9,O,민자(BTL),BTL천마생활관,2017,20,0,470,0,0,0,0,0
2020,대학교,사립,대전,기존,한국침례신학대학교,"2,001",88,625,0,0,0,31.2,18,142,160,0.9,X,직영(구내),벧엘관(9동),1992,8,159.3,80,111.5,0,0,0,0
2020,대학교,사립,대전,기존,한국침례신학대학교,"2,001",103,625,0,0,0,31.2,18,187,205,0.9,X,직영(구내),"벧엘관(7,8동)",1992,18,159.3,49,111.5,0,0,36,111.5
2020,대학교,사립,대전,기존,한국침례신학대학교,"2,001",66,625,0,0,0,31.2,21,164,185,0.9,X,직영(구내),벧엘관(10동),2004,0,0,1,132.7,65,132.7,0,0
2020,대학교,사립,경기,기존,한국항공대학교,"4,210",208,755,263,19,1,17.9,22,"1,144","1,166",1.6,X,직영(구내),국제은익관,2009,0,0,51,423.7,0,0,157,225.6
2020,대학교,사립,경기,기존,한국항공대학교,"4,210",25,755,25,0,0,17.9,0,25,25,1.6,X,임차,정석비행장,1999,25,98.4,0,0,0,0,0,0
2020,대학교,국립,부산,기존,한국해양대학교,"6,780",200,"2,926",0,0,0,43.2,0,0,0,0.1,O,직영(구내),입지관,1977,200,174,0,0,0,0,0,0
2020,대학교,국립,부산,기존,한국해양대학교,"6,780",100,"2,926",57,0,0,43.2,6,51,57,0.1,O,직영(구내),아치관,1993,100,201.4,0,0,0,0,0,0
2020,대학교,국립,부산,기존,한국해양대학교,"6,780",821,"2,926",6,0,0,43.2,0,6,6,0.1,O,민자(BTL),승선생활관,2016,27,0,794,0,0,0,0,0
2020,대학교,국립,부산,기존,한국해양대학교,"6,780",77,"2,926",0,0,0,43.2,0,0,0,0.1,O,직영(구내),누리관,2001,0,0,0,0,0,0,77,118.9
2020,대학교,국립,부산,기존,한국해양대학교,"6,780",280,"2,926",138,25,0,43.2,32,131,163,0.1,O,직영(구내),아라관,2013,3,145.7,277,0,0,0,0,0
2020,대학교,사립,대전,기존,한남대학교,"11,604",131,"1,528",520,0,0,13.2,0,"1,259","1,259",1.3,O,직영(구내),소망관(37동),2009,0,0,0,0,0,0,131,141
2020,대학교,사립,대전,기존,한남대학교,"11,604",45,"1,528",0,0,0,13.2,0,0,0,1.3,X,직영(구외),시빌리하우스2,2018,0,0,0,0,45,91.7,0,0
2020,대학교,사립,대전,기존,한남대학교,"11,604",6,"1,528",18,0,0,13.2,0,18,18,1.3,X,직영(구내),창업기숙사,1984,0,0,3,0,0,0,3,0
2020,대학교,사립,대전,기존,한남대학교,"11,604",21,"1,528",0,0,44,13.2,0,44,44,1.3,X,직영(구내),한국어교육원 기숙사,1987,0,0,0,0,21,97.5,0,0
2020,대학교,사립,대전,기존,한남대학교,"11,604",40,"1,528",98,17,0,13.2,0,115,115,1.3,O,직영(구내),LSGB기숙사,2000,0,0,0,0,40,141,0,0
2020,대학교,사립,대전,기존,한남대학교,"11,604",40,"1,528",0,112,0,13.2,0,44,44,1.3,X,직영(구외),시빌리하우스1,2005,0,0,8,184.6,32,141,0,0
2020,대학교,사립,대전,기존,한남대학교,"11,604",43,"1,528",172,0,0,13.2,0,267,267,1.3,O,직영(구내),진리의집(32동),1994,0,0,0,0,0,0,43,105.1
2020,대학교,사립,대전,기존,한남대학교,"11,604",96,"1,528",366,0,0,13.2,0,255,255,1.3,O,직영(구내),자유의집(33동),1994,0,0,0,0,0,0,96,105.1
2020,대학교,사립,경북,기존,한동대학교,"4,189",113,"3,141",391,0,0,75,31,339,370,0.9,X,직영(구내),비전관,1998,0,0,23,217.4,0,0,90,190.8
2020,대학교,사립,경북,기존,한동대학교,"4,189",168,"3,141",110,20,58,75,15,165,180,0.9,X,직영(구내),창조관,1998,139,291.1,29,217.4,0,0,0,0
2020,대학교,사립,경북,기존,한동대학교,"4,189",118,"3,141",417,1,0,75,30,386,416,0.9,X,직영(구내),은혜관,2007,0,0,12,217.4,0,0,106,190.8
2020,대학교,사립,경북,기존,한동대학교,"4,189",136,"3,141",407,2,0,75,27,323,350,0.9,X,행복기숙사,하용조관,2016,2,291.1,49,217.4,0,0,85,193.2
2020,대학교,사립,경북,기존,한동대학교,"4,189",167,"3,141",573,5,0,75,68,481,549,0.9,X,직영(구내),벧엘관,2012,0,0,33,217.4,0,0,134,197.9
2020,대학교,사립,경북,기존,한동대학교,"4,189",144,"3,141",465,0,0,75,45,395,440,0.9,X,직영(구내),로뎀관,1999,10,291.1,35,217.4,0,0,99,190.8
2020,대학교,사립,경북,기존,한동대학교,"4,189",72,"3,141",169,78,0,75,8,230,238,0.9,X,직영(구내),국제관,2000,0,0,1,217.4,0,0,71,190.8
2020,대학교,사립,경북,기존,한동대학교,"4,189",144,"3,141",231,13,0,75,19,188,207,0.9,X,행복기숙사,갈대상자관,2020,2,291.1,142,234.2,0,0,0,0
2020,대학교,사립,강원,기존,한라대학교,"3,751",313,626,617,2,0,16.7,0,899,899,1.4,X,직영(구내),학생생활관,2009,0,0,313,333.9,0,0,0,0
2020,대학교,사립,전남,기존,한려대학교,378,77,268,0,0,0,70.9,0,0,0,0,O,직영(구내),생활관,1999,0,0,0,0,40,116.9,37,116.9
2020,대학교,사립,강원,기존,한림대학교,"8,215",233,"2,716",671,4,6,33.1,3,251,254,1.3,X,직영(구내),학생생활관 1관,2002,0,0,0,0,233,176.6,0,0
2020,대학교,사립,강원,기존,한림대학교,"8,215",62,"2,716",185,1,0,33.1,5,241,246,1.3,X,직영(구내),학생생활관 5관,1984,0,0,0,0,62,203,0,0
2020,대학교,사립,강원,기존,한림대학교,"8,215",494,"2,716",956,18,3,33.1,28,"1,278","1,306",1.3,X,직영(구내),학생생활관 8관,2011,2,337,492,337,0,0,0,0
2020,대학교,사립,강원,기존,한림대학교,"8,215",62,"2,716",185,0,0,33.1,2,237,239,1.3,X,직영(구내),학생생활관 6관,1984,0,0,0,0,62,203,0,0
2020,대학교,사립,강원,기존,한림대학교,"8,215",59,"2,716",72,9,1,33.1,2,329,331,1.3,X,직영(구내),학생생활관 2관,1996,0,0,0,0,59,203,0,0
2020,대학교,사립,강원,기존,한림대학교,"8,215",61,"2,716",121,0,0,33.1,1,466,467,1.3,X,직영(구내),학생생활관 7관,1985,0,0,61,264.1,0,0,0,0
2020,대학교,사립,강원,기존,한림대학교,"8,215",62,"2,716",28,13,5,33.1,2,352,354,1.3,X,직영(구내),학생생활관 4관,1989,0,0,0,0,62,203,0,0
2020,대학교,사립,강원,기존,한림대학교,"8,215",58,"2,716",151,3,7,33.1,7,209,216,1.3,X,직영(구내),학생생활관 3관,1997,0,0,0,0,58,203,0,0
2020,대학교,국립,대전,기존,한밭대학교,"8,696",398,"1,292",691,5,0,14.9,0,"1,302","1,302",1.4,O,민자(BTL),제3학생생활관,2019,100,284,298,182,0,0,0,0
2020,대학교,국립,대전,기존,한밭대학교,"8,696",300,"1,292",530,45,21,14.9,0,507,507,1.4,O,민자(BTL),제2학생생활관,2009,4,158.9,296,158.9,0,0,0,0
2020,대학교,사립,충남,기존,한서대학교,"7,326",187,"2,042",598,103,25,27.9,126,946,"1,072",1,X,직영(구내),2학사관,2015,0,0,11,211.6,0,0,176,139.7
2020,대학교,사립,충남,기존,한서대학교,"7,326",118,"2,042",359,33,13,27.9,50,621,671,1,X,직영(구내),1학사관,2003,0,0,33,211.6,0,0,85,131.3
2020,대학교,사립,충남,기존,한서대학교,"7,326",255,"2,042",275,2,0,27.9,0,275,275,1,X,직영(구내),제3학사관,2012,0,0,55,387.9,0,0,200,253.4
2020,대학교,사립,서울,기존,한성대학교,"6,717",26,745,15,0,0,11.1,12,118,130,1.2,X,직영(구내),우촌학사,2011,0,0,1,210,0,0,25,210
2020,대학교,사립,서울,기존,한성대학교,"6,717",4,745,0,0,0,11.1,0,0,0,1.2,X,직영(구외),삼선학사R,2008,0,0,3,240,0,0,1,225
2020,대학교,사립,서울,기존,한성대학교,"6,717",3,745,6,0,0,11.1,0,6,6,1.2,X,행복기숙사,한국장학재단 연합기숙사,2016,0,0,3,154.3,0,0,0,0
2020,대학교,사립,서울,기존,한성대학교,"6,717",24,745,0,0,0,11.1,0,0,0,1.2,X,직영(구외),삼선학사H,2005,0,0,16,210,0,0,8,195
2020,대학교,사립,서울,기존,한성대학교,"6,717",20,745,0,14,0,11.1,0,18,18,1.2,X,직영(구외),글로벌 빌리지I,2016,0,0,1,240,7,240,12,225
2020,대학교,사립,서울,기존,한성대학교,"6,717",4,745,0,0,0,11.1,0,0,0,1.2,X,직영(구외),삼선학사P,2008,0,0,3,240,0,0,1,225
2020,대학교,사립,서울,기존,한성대학교,"6,717",21,745,0,13,0,11.1,0,22,22,1.2,X,직영(구외),글로벌 빌리지II,2016,0,0,8,240,0,0,13,225
2020,대학교,사립,서울,기존,한성대학교,"6,717",164,745,103,7,0,11.1,51,593,644,1.2,X,행복기숙사,상상빌리지,2019,2,240,162,240,0,0,0,0
2020,대학교,사립,서울,기존,한성대학교,"6,717",18,745,8,0,0,11.1,9,100,109,1.2,X,직영(구내),삼선학사A,1987,0,0,5,195,2,195,11,180
2020,대학교,사립,서울,기존,한성대학교,"6,717",4,745,0,1,0,11.1,0,1,1,1.2,X,직영(구외),삼선학사Q,2008,0,0,3,240,0,0,1,225
2020,대학교,사립,서울,기존,한성대학교,"6,717",4,745,0,0,0,11.1,0,0,0,1.2,X,직영(구외),삼선학사I,2008,0,0,3,240,0,0,1,225
2020,대학교,사립,경기,기존,한세대학교,"2,555",3,395,14,0,0,15.5,0,14,14,1.4,X,직영(구외),1002빌딩,2007,0,0,0,0,0,0,3,184.9
2020,대학교,사립,경기,기존,한세대학교,"2,555",6,395,18,18,0,15.5,0,36,36,1.4,X,직영(구외),외부기숙사(아파트),2003,0,0,0,0,0,0,6,228.3
2020,대학교,사립,경기,기존,한세대학교,"2,555",66,395,130,90,0,15.5,310,0,310,1.4,X,직영(구내),비전관,1998,0,0,0,0,44,175,22,162.5
2020,대학교,사립,경기,기존,한세대학교,"2,555",36,395,125,0,0,15.5,205,0,205,1.4,X,직영(구내),영산비전센터,2013,0,0,0,0,19,200,17,205
2020,대학교,사립,경기,기존,한신대학교,"5,523",134,954,0,14,9,17.3,0,603,603,1.4,X,직영(구내),제2생활관,2006,0,0,2,238.3,132,238.3,0,0
2020,대학교,사립,경기,기존,한신대학교,"5,523",154,954,0,0,0,17.3,11,639,650,1.4,X,직영(구내),제1생활관,1986,0,0,46,238.3,108,215.2,0,0
2020,대학교,사립,경기,기존,한신대학교,"5,523",69,954,35,2,0,17.3,0,77,77,1.4,X,직영(구내),만수관,1992,0,0,69,114.4,0,0,0,0
2020,대학교,사립,서울,기존,한양대학교,"19,557",232,"2,326",455,0,0,11.9,0,800,800,1.4,X,직영(구내),제2학생생활관,1998,0,0,232,198.5,0,0,0,0
2020,대학교,사립,서울,기존,한양대학교,"19,557",100,"2,326",137,56,0,11.9,0,228,228,1.4,X,직영(구내),한양테크노숙사,2003,0,0,85,274.6,13,252.3,2,252.3
2020,대학교,사립,서울,기존,한양대학교,"19,557",25,"2,326",32,0,0,11.9,0,99,99,1.4,X,행복기숙사,한국장학재단-은행권 대학생 연합생활관,2017,0,0,25,154.3,0,0,0,0
2020,대학교,사립,서울,기존,한양대학교,"19,557",181,"2,326",404,60,0,11.9,141,383,524,1.4,X,직영(구내),제1학생생활관,1985,0,0,5,212.9,62,161.6,114,129.3
2020,대학교,사립,서울,기존,한양대학교,"19,557",74,"2,326",130,0,0,11.9,49,87,136,1.4,X,직영(구내),제3학생생활관,2000,0,0,72,190.1,2,158.2,0,0
2020,대학교,사립,서울,기존,한양대학교,"19,557",71,"2,326",41,63,0,11.9,1,114,115,1.4,X,직영(구내),한누리관,2005,3,403,68,274.6,0,0,0,0
2020,대학교,사립,서울,기존,한양대학교,"19,557",197,"2,326",393,0,0,11.9,0,"1,058","1,058",1.4,X,행복기숙사,제5학생생활관,2017,2,264.9,189,264.9,6,253.8,0,0
2020,대학교,사립,서울,기존,한양대학교,"19,557",28,"2,326",0,0,15,11.9,0,15,15,1.4,X,임차,스마트빌,2011,10,697.5,18,480.4,0,0,0,0
2020,대학교,사립,서울,기존,한양대학교,"19,557",26,"2,326",0,0,15,11.9,0,15,15,1.4,X,임차,이튼하우스,2010,12,595.1,14,445.5,0,0,0,0
2020,대학교,사립,서울,기존,한양대학교,"19,557",88,"2,326",157,3,0,11.9,0,345,345,1.4,X,직영(구내),개나리관,2005,6,403,82,274.6,0,0,0,0
2020,대학교,사립,경기,기존,한양대학교(ERICA) _분교,"10,207",396,"2,744",579,20,0,26.9,326,"1,006","1,332",1.4,X,민자(BTO),행복기숙사동(행복관),2017,4,262.6,392,262.6,0,0,0,0
2020,대학교,사립,경기,기존,한양대학교(ERICA) _분교,"10,207",267,"2,744",277,84,0,26.9,249,307,556,1.4,X,직영(구내),기숙사(인재관),1999,14,424.5,253,212.4,0,0,0,0
2020,대학교,사립,경기,기존,한양대학교(ERICA) _분교,"10,207",736,"2,744","1,151",217,13,26.9,681,"1,345","2,026",1.4,X,직영(구내),제4생활관(창의관),2006,36,451.8,700,297.1,0,0,0,0
2020,대학교,사립,전북,기존,한일장신대학교,"1,265",49,231,187,0,0,18.3,48,83,131,0.7,O,직영(구내),벧엘관,1993,0,0,2,0,5,0,42,0
2020,대학교,사립,전북,기존,한일장신대학교,"1,265",22,231,44,0,0,18.3,16,25,41,0.7,O,직영(구내),봉사교육관,2005,0,0,22,0,0,0,0,0
2020,대학교,사립,경기,기존,협성대학교,"4,300",49,432,0,18,11,10,0,54,54,1.2,X,직영(구내),제2생활관,2009,0,0,0,0,49,99.4,0,0
2020,대학교,사립,경기,기존,협성대학교,"4,300",77,432,92,0,0,10,214,235,449,1.2,X,직영(구내),제1생활관,1999,0,0,0,0,23,270,54,270
2020,대학교,사립,광주,기존,호남대학교,"7,352",196,"1,605",0,120,43,21.8,0,"1,027","1,027",0.9,O,직영(구내),13호관(생활2관),2008,0,0,0,0,0,0,196,140.2
2020,대학교,사립,광주,기존,호남대학교,"7,352",78,"1,605",0,0,0,21.8,0,102,102,0.9,O,직영(구내),18호관(면학관),2012,0,0,0,0,0,0,78,157.6
2020,대학교,사립,광주,기존,호남대학교,"7,352",40,"1,605",0,0,0,21.8,0,13,13,0.9,O,직영(구내),9호관(경전관),1999,0,0,0,0,0,0,40,139.1
2020,대학교,사립,광주,기존,호남대학교,"7,352",30,"1,605",0,0,0,21.8,0,223,223,0.9,O,직영(구내),14호관(생활1관),2008,0,0,0,0,0,0,30,176.5
2020,대학교,사립,광주,기존,호남신학대학교,882,129,284,80,1,0,32.2,224,0,224,0.8,X,직영(구내),생활관,2010,2,129.9,113,129.9,0,0,14,78
2020,대학교,사립,충남,기존,호서대학교,"13,884",501,"2,588",538,3,2,18.6,37,"3,759","3,796",2.1,O,직영(구내),"A,B,C,D,E,F,G",2011,0,0,166,283.7,0,0,335,141.8
2020,대학교,사립,충남,기존,호서대학교,"13,884",134,"2,588",160,8,0,18.6,23,"1,138","1,161",2.1,O,직영(구내),"A,B",2007,0,0,0,0,0,0,134,141.8
2020,대학교,사립,충남,기존,호서대학교,"13,884",118,"2,588",99,0,0,18.6,17,456,473,2.1,O,직영(구내),산학융합 기숙사동,2016,0,0,46,283.7,0,0,72,141.8
2020,산업대학,사립,전북,기존,호원대학교,"5,436",147,"2,309",0,0,0,42.5,0,0,0,0,O,직영(구내),연암관,2001,0,0,25,421.3,0,0,122,261.7
2020,산업대학,사립,전북,기존,호원대학교,"5,436",172,"2,309",0,0,0,42.5,0,0,0,0,O,직영(구내),반계관,2000,0,0,0,0,0,0,172,261.7
2020,산업대학,사립,전북,기존,호원대학교,"5,436",195,"2,309",0,0,0,42.5,0,0,0,0,O,직영(구내),다산관,2000,0,0,20,421.3,175,325.5,0,0
2020,산업대학,사립,전북,기존,호원대학교,"5,436",47,"2,309",0,0,0,42.5,0,0,0,0,X,직영(구내),난설헌관,2001,0,0,0,0,0,0,47,67
2020,산업대학,사립,전북,기존,호원대학교,"5,436",59,"2,309",0,0,0,42.5,0,0,0,0,X,직영(구내),오륜관,1993,0,0,0,0,0,0,59,261.7
2020,대학교,사립,서울,기존,홍익대학교,"13,764",118,"1,841",19,3,0,13.4,430,0,430,1.6,X,직영(구내),제3기숙사,2017,4,634.6,114,340.2,0,0,0,0
2020,대학교,사립,서울,기존,홍익대학교,"13,764",24,"1,841",0,19,0,13.4,61,0,61,1.6,X,직영(구내),국제교육관,1988,0,0,24,292.9,0,0,0,0
2020,대학교,사립,서울,기존,홍익대학교,"13,764",36,"1,841",14,1,0,13.4,188,0,188,1.6,X,직영(구내),기숙사(여자),1988,0,0,1,163.4,0,0,35,163.4
2020,대학교,사립,서울,기존,홍익대학교,"13,764",551,"1,841",88,47,0,13.4,"1,989",0,"1,989",1.6,X,직영(구내),제2기숙사,2016,0,0,551,344.5,0,0,0,0
2020,대학교,사립,서울,기존,홍익대학교,"13,764",6,"1,841",12,0,0,13.4,14,0,14,1.6,O,민자(BTO),홍제동연합기숙사,2014,0,0,5,277.7,0,0,1,210
2020,대학교,사립,서울,기존,홍익대학교,"13,764",69,"1,841",21,0,0,13.4,274,0,274,1.6,X,직영(구내),기숙사(남자),1988,0,0,1,163.4,0,0,68,163.4
2020,대학교,사립,서울,기존,홍익대학교,"13,764",12,"1,841",0,14,0,13.4,34,0,34,1.6,X,직영(구내),남문관,1988,0,0,9,292.9,1,292.9,2,292.9
